player,team,points_bat,points_ball,total_points,num_POTM_awards
Abhilash Shetty,MI,0.0,39.63888888888889,39.63888888888889,0
C Sakariya,RR,0.0,39.00232558139535,39.00232558139535,0
Geet Puri,CSK,0.0,35.36165217391304,35.36165217391304,0
Fazalhaq Farooqi,GT,0.0,0.0,0.0,0
H Ssenyondo,LSG,0.0,0.0,0.0,0
Tanay Thyagarajan,CSK,0.0,0.0,0.0,0
Junaid Siddique,RR,0.0,0.0,0.0,0
Rashid Khan,RCB,0.0,0.0,0.0,0
R Sai Kishore,GT,0.0,0.0,0.0,0
Pulkit Narang,KKR,0.0,0.0,0.0,0
T Natarajan,RR,0.0,0.0,0.0,0
SH Johnson,KKR,0.0,0.0,0.0,0
HB Shipley,LSG,0.0,0.0,0.0,0
KA Maharaj,RCB,0.0,0.0,0.0,0
Karan Lal,RR,0.0,0.0,0.0,0
Utkarsh Singh,RR,0.0,0.0,0.0,0
Shivam Shukla,MI,0.0,0.0,0.0,0
JA Duffy,LSG,0.0,0.0,0.0,0
Sunil Kumar,MI,0.0,0.0,0.0,0
Akash Vasisht,DC,0.0,0.0,0.0,0
Mohammad Ghazanfar,RR,0.0,0.0,0.0,0
J Overton,RR,0.0,0.0,0.0,0
Naman Tiwari,CSK,0.0,0.0,0.0,0
MA Starc,MI,0.0,0.0,0.0,0
Kranthi Kumar,CSK,0.0,0.0,0.0,0
DS Rathi,LSG,0.0,0.0,0.0,0
Ravi Teja,PBKS,0.0,0.0,0.0,0
Harsh Dubey,DC,0.0,0.0,0.0,0
Yash Singh,RCB,0.0,0.0,0.0,0
AM Hardie,CSK,0.0,0.0,0.0,0
SS Ghosh,RCB,0.0,0.0,0.0,0
Rohan Kunnummal,MI,0.0,0.0,0.0,0
SS Iyer,KKR,0.0,0.0,0.0,0
JM Vince,CSK,0.0,0.0,0.0,0
R Smaran,RR,0.0,0.0,0.0,0
Dhruv Jurel,CSK,0.0,0.0,0.0,0
RK Singh,PBKS,0.0,0.0,0.0,0
CH Gayle,RCB,0.0,0.0,0.0,0
RM Patidar,RCB,0.0,0.0,0.0,0
P Simran Singh,SRH,0.0,0.0,0.0,0
Tarang Gohel,DC,0.0,0.0,0.0,0
D Forrester,MI,0.0,0.0,0.0,0
MS Bhandage,PBKS,0.0,0.0,0.0,0
GD Phillips,RR,0.0,0.0,0.0,0
YBK Jaiswal,RR,0.0,0.0,0.0,0
Shubman Gill,LSG,0.0,0.0,0.0,0
VR Iyer,SRH,0.0,0.0,0.0,0
N Pooran,MI,0.0,0.0,0.0,0
RD Rickelton,RR,0.0,0.0,0.0,0
Suryansh Shedge,KKR,0.0,0.0,0.0,0
AK Markram,DC,0.0,0.0,0.0,0
LS Livingstone,PBKS,0.0,0.0,0.0,0
JJ Smit,PBKS,0.0,0.0,0.0,0
HJ Manenti,RCB,0.0,0.0,0.0,0
Arshdeep Singh,LSG,0.0,0.0,0.0,0
MP Yadav,KKR,0.0,0.0,0.0,0
Rishabh Chouhan,GT,0.0,0.0,0.0,0
Ramandeep Singh,RCB,0.0,0.0,0.0,0
J Fraser-McGurk,DC,0.0,0.0,0.0,0
Praveen Dubey,MI,0.0,0.0,0.0,0
DS Airee,DC,0.0,0.0,0.0,0
Jay Gohil,MI,0.0,0.0,0.0,0
S Gill,RCB,0.0,0.0,0.0,0
Sonu Yadav,CSK,0.0,0.0,0.0,0
RA Jadeja,CSK,0.0,0.0,0.0,0
M Pathirana,CSK,0.0,0.0,0.0,0
